id,order_id,product_id,quantity,unit_price,updated_at
1382,463,B44,4,37.64,2025-05-04 11:53:31
1383,463,D22,3,80.85,2025-05-04 11:53:31
1384,463,B44,4,11.61,2025-05-04 11:53:31
1385,464,C01,4,60.0,2025-06-16 00:40:57
1385,464,C01,4,60.0,2025-06-16 00:40:57
1386,465,E13,2,62.78,2025-06-29 10:12:04
1387,465,H77,3,28.2,2025-06-29 10:12:04
1386,465,E13,2,62.78,2025-06-29 10:12:04
1387,465,H77,3,28.2,2025-06-29 10:12:04
1386,465,E13,2,62.78,2025-06-29 10:12:04
1387,465,H77,3,28.2,2025-06-29 10:12:04
1388,466,A12,1,38.11,2025-07-07 19:01:58
1389,466,H77,3,85.54,2025-07-07 19:01:58
1390,466,E13,4,75.5,2025-07-07 19:01:58
1391,466,C01,4,33.65,2025-07-07 19:01:58
1388,466,A12,1,38.11,2025-07-07 19:01:58
1389,466,H77,3,85.54,2025-07-07 19:01:58
1390,466,E13,4,75.5,2025-07-07 19:01:58
1391,466,C01,4,33.65,2025-07-07 19:01:58
1388,466,A12,1,38.11,2025-07-07 19:01:58
1389,466,H77,3,85.54,2025-07-07 19:01:58
1390,466,E13,4,75.5,2025-07-07 19:01:58
1391,466,C01,4,33.65,2025-07-07 19:01:58
1392,467,E13,3,81.67,2025-04-09 12:29:28
1393,467,B44,2,109.5,2025-04-09 12:29:28
1392,467,E13,3,81.67,2025-04-09 12:29:28
1393,467,B44,2,109.5,2025-04-09 12:29:28
1394,468,G88,4,23.96,2025-04-24 11:22:55
1395,468,D22,1,58.15,2025-04-24 11:22:55
1396,468,B44,4,48.83,2025-04-24 11:22:55
1394,468,G88,4,23.96,2025-04-24 11:22:55
1395,468,D22,1,58.15,2025-04-24 11:22:55
1396,468,B44,4,48.83,2025-04-24 11:22:55
1394,468,G88,4,23.96,2025-04-24 11:22:55
1395,468,D22,1,58.15,2025-04-24 11:22:55
1396,468,B44,4,48.83,2025-04-24 11:22:55
1397,469,H77,1,14.49,2025-06-03 14:26:41
1398,469,D22,4,21.13,2025-06-03 14:26:41
1399,469,E13,2,24.62,2025-06-03 14:26:41
1400,469,A12,1,25.38,2025-06-03 14:26:41
1397,469,H77,1,14.49,2025-06-03 14:26:41
1398,469,D22,4,21.13,2025-06-03 14:26:41
1399,469,E13,2,24.62,2025-06-03 14:26:41
1400,469,A12,1,25.38,2025-06-03 14:26:41
1401,470,F99,2,29.92,2025-05-24 13:26:52
1402,470,A12,2,55.84,2025-05-24 13:26:52
1403,470,A12,1,49.92,2025-05-24 13:26:52
1404,470,E13,4,11.03,2025-05-24 13:26:52
1401,470,F99,2,29.92,2025-05-24 13:26:52
1402,470,A12,2,55.84,2025-05-24 13:26:52
1403,470,A12,1,49.92,2025-05-24 13:26:52
1404,470,E13,4,11.03,2025-05-24 13:26:52
1405,471,B44,1,53.49,2025-06-12 20:58:15
1406,471,A12,3,99.36,2025-06-12 20:58:15
1405,471,B44,1,53.49,2025-06-12 20:58:15
1406,471,A12,3,99.36,2025-06-12 20:58:15
1407,472,G88,1,98.8,2025-05-03 23:23:27
1407,472,G88,1,98.8,2025-05-03 23:23:27
1408,473,D22,2,17.18,2025-06-16 23:07:52
1408,473,D22,2,17.18,2025-06-16 23:07:52
1409,474,D22,1,80.67,2025-06-16 22:44:28
1410,474,E13,3,10.05,2025-06-16 22:44:28
1411,474,D22,4,39.68,2025-06-16 22:44:28
1412,474,H77,1,86.94,2025-06-16 22:44:28
1409,474,D22,1,80.67,2025-06-16 22:44:28
1410,474,E13,3,10.05,2025-06-16 22:44:28
1411,474,D22,4,39.68,2025-06-16 22:44:28
1412,474,H77,1,86.94,2025-06-16 22:44:28
1409,474,D22,1,80.67,2025-06-16 22:44:28
1410,474,E13,3,10.05,2025-06-16 22:44:28
1411,474,D22,4,39.68,2025-06-16 22:44:28
1412,474,H77,1,86.94,2025-06-16 22:44:28
1413,475,F99,4,12.76,2025-04-27 03:30:19
1414,475,A12,4,48.97,2025-04-27 03:30:19
1413,475,F99,4,12.76,2025-04-27 03:30:19
1414,475,A12,4,48.97,2025-04-27 03:30:19
1415,476,B44,3,32.19,2025-05-18 08:01:19
1416,476,G88,2,76.27,2025-05-18 08:01:19
1417,476,A12,2,48.07,2025-05-18 08:01:19
1418,476,E13,2,22.44,2025-05-18 08:01:19
1419,476,D22,1,32.38,2025-05-18 08:01:19
1415,476,B44,3,32.19,2025-05-18 08:01:19
1416,476,G88,2,76.27,2025-05-18 08:01:19
1417,476,A12,2,48.07,2025-05-18 08:01:19
1418,476,E13,2,22.44,2025-05-18 08:01:19
1419,476,D22,1,32.38,2025-05-18 08:01:19
1415,476,B44,3,32.19,2025-05-18 08:01:19
1416,476,G88,2,76.27,2025-05-18 08:01:19
1417,476,A12,2,48.07,2025-05-18 08:01:19
1418,476,E13,2,22.44,2025-05-18 08:01:19
1419,476,D22,1,32.38,2025-05-18 08:01:19
1420,477,A12,2,102.4,2025-07-11 12:26:36
1421,477,F99,3,32.86,2025-07-11 12:26:36
1422,477,A12,2,97.17,2025-07-11 12:26:36
1420,477,A12,2,102.4,2025-07-11 12:26:36
1421,477,F99,3,32.86,2025-07-11 12:26:36
1422,477,A12,2,97.17,2025-07-11 12:26:36
1423,478,A12,1,105.03,2025-06-02 14:56:13
1424,478,B44,2,10.99,2025-06-02 14:56:13
1425,478,C01,2,19.44,2025-06-02 14:56:13
1426,478,C01,2,32.18,2025-06-02 14:56:13
1423,478,A12,1,105.03,2025-06-02 14:56:13
1424,478,B44,2,10.99,2025-06-02 14:56:13
1425,478,C01,2,19.44,2025-06-02 14:56:13
1426,478,C01,2,32.18,2025-06-02 14:56:13
1427,479,D22,3,37.82,2025-05-20 20:25:58
1428,479,H77,2,36.26,2025-05-20 20:25:58
1427,479,D22,3,37.82,2025-05-20 20:25:58
1428,479,H77,2,36.26,2025-05-20 20:25:58
1427,479,D22,3,37.82,2025-05-20 20:25:58
1428,479,H77,2,36.26,2025-05-20 20:25:58
1429,480,A12,4,54.15,2025-06-24 10:55:56
1430,480,B44,3,73.45,2025-06-24 10:55:56
1431,480,C01,2,34.59,2025-06-24 10:55:56
1432,480,H77,3,57.16,2025-06-24 10:55:56
1429,480,A12,4,54.15,2025-06-24 10:55:56
1430,480,B44,3,73.45,2025-06-24 10:55:56
1431,480,C01,2,34.59,2025-06-24 10:55:56
1432,480,H77,3,57.16,2025-06-24 10:55:56
1433,481,D22,1,6.48,2025-07-01 13:54:10
1434,481,F99,4,51.52,2025-07-01 13:54:10
1433,481,D22,1,6.48,2025-07-01 13:54:10
1434,481,F99,4,51.52,2025-07-01 13:54:10
1435,482,G88,1,119.13,2025-05-30 20:30:08
1435,482,G88,1,119.13,2025-05-30 20:30:08
1436,483,H77,3,85.09,2025-05-25 23:35:25
1437,483,G88,4,89.6,2025-05-25 23:35:25
1438,483,D22,4,8.97,2025-05-25 23:35:25
1439,483,F99,1,85.21,2025-05-25 23:35:25
1440,483,C01,3,74.63,2025-05-25 23:35:25
1436,483,H77,3,85.09,2025-05-25 23:35:25
1437,483,G88,4,89.6,2025-05-25 23:35:25
1438,483,D22,4,8.97,2025-05-25 23:35:25
1439,483,F99,1,85.21,2025-05-25 23:35:25
1440,483,C01,3,74.63,2025-05-25 23:35:25
1436,483,H77,3,85.09,2025-05-25 23:35:25
1437,483,G88,4,89.6,2025-05-25 23:35:25
1438,483,D22,4,8.97,2025-05-25 23:35:25
1439,483,F99,1,85.21,2025-05-25 23:35:25
1440,483,C01,3,74.63,2025-05-25 23:35:25
1441,484,G88,1,64.63,2025-04-26 18:00:15
1442,484,D22,4,24.07,2025-04-26 18:00:15
1443,484,G88,3,84.56,2025-04-26 18:00:15
1444,484,G88,3,89.4,2025-04-26 18:00:15
1441,484,G88,1,64.63,2025-04-26 18:00:15
1442,484,D22,4,24.07,2025-04-26 18:00:15
1443,484,G88,3,84.56,2025-04-26 18:00:15
1444,484,G88,3,89.4,2025-04-26 18:00:15
1441,484,G88,1,64.63,2025-04-26 18:00:15
1442,484,D22,4,24.07,2025-04-26 18:00:15
1443,484,G88,3,84.56,2025-04-26 18:00:15
1444,484,G88,3,89.4,2025-04-26 18:00:15
1445,485,C01,4,5.18,2025-06-17 14:40:32
1445,485,C01,4,5.18,2025-06-17 14:40:32
1446,486,F99,2,85.97,2025-06-25 19:22:14
1447,486,D22,4,25.93,2025-06-25 19:22:14
1446,486,F99,2,85.97,2025-06-25 19:22:14
1447,486,D22,4,25.93,2025-06-25 19:22:14
1446,486,F99,2,85.97,2025-06-25 19:22:14
1447,486,D22,4,25.93,2025-06-25 19:22:14
1448,487,H77,1,104.86,2025-05-08 06:14:53
1449,487,C01,1,38.71,2025-05-08 06:14:53
1450,487,G88,1,36.83,2025-05-08 06:14:53
1451,487,F99,1,72.35,2025-05-08 06:14:53
1448,487,H77,1,104.86,2025-05-08 06:14:53
1449,487,C01,1,38.71,2025-05-08 06:14:53
1450,487,G88,1,36.83,2025-05-08 06:14:53
1451,487,F99,1,72.35,2025-05-08 06:14:53
1452,488,A12,4,74.34,2025-04-09 08:04:43
1453,488,E13,4,59.42,2025-04-09 08:04:43
1452,488,A12,4,74.34,2025-04-09 08:04:43
1453,488,E13,4,59.42,2025-04-09 08:04:43
1454,489,G88,4,75.24,2025-06-01 05:02:57
1455,489,F99,3,97.72,2025-06-01 05:02:57
1456,489,A12,4,105.11,2025-06-01 05:02:57
1454,489,G88,4,75.24,2025-06-01 05:02:57
1455,489,F99,3,97.72,2025-06-01 05:02:57
1456,489,A12,4,105.11,2025-06-01 05:02:57
1457,490,H77,4,64.22,2025-05-30 13:24:47
1458,490,D22,1,118.41,2025-05-30 13:24:47
1459,490,F99,1,77.88,2025-05-30 13:24:47
1457,490,H77,4,64.22,2025-05-30 13:24:47
1458,490,D22,1,118.41,2025-05-30 13:24:47
1459,490,F99,1,77.88,2025-05-30 13:24:47
1457,490,H77,4,64.22,2025-05-30 13:24:47
1458,490,D22,1,118.41,2025-05-30 13:24:47
1459,490,F99,1,77.88,2025-05-30 13:24:47
1460,491,B44,4,38.79,2025-06-08 22:21:14
1461,491,D22,2,105.03,2025-06-08 22:21:14
1462,491,A12,2,62.26,2025-06-08 22:21:14
1463,491,B44,3,100.72,2025-06-08 22:21:14
1460,491,B44,4,38.79,2025-06-08 22:21:14
1461,491,D22,2,105.03,2025-06-08 22:21:14
1462,491,A12,2,62.26,2025-06-08 22:21:14
1463,491,B44,3,100.72,2025-06-08 22:21:14
1460,491,B44,4,38.79,2025-06-08 22:21:14
1461,491,D22,2,105.03,2025-06-08 22:21:14
1462,491,A12,2,62.26,2025-06-08 22:21:14
1463,491,B44,3,100.72,2025-06-08 22:21:14
1464,492,B44,1,55.01,2025-05-18 18:07:16
1465,492,A12,2,111.84,2025-05-18 18:07:16
1464,492,B44,1,55.01,2025-05-18 18:07:16
1465,492,A12,2,111.84,2025-05-18 18:07:16
1466,493,H77,1,96.49,2025-07-06 22:43:46
1467,493,F99,2,112.15,2025-07-06 22:43:46
1466,493,H77,1,96.49,2025-07-06 22:43:46
1467,493,F99,2,112.15,2025-07-06 22:43:46
1466,493,H77,1,96.49,2025-07-06 22:43:46
1467,493,F99,2,112.15,2025-07-06 22:43:46
1468,494,E13,1,38.46,2025-06-25 07:23:30
1469,494,B44,1,44.13,2025-06-25 07:23:30
1468,494,E13,1,38.46,2025-06-25 07:23:30
1469,494,B44,1,44.13,2025-06-25 07:23:30
1470,495,G88,1,40.74,2025-06-16 12:46:43
1471,495,D22,4,117.68,2025-06-16 12:46:43
1472,495,F99,3,96.71,2025-06-16 12:46:43
1470,495,G88,1,40.74,2025-06-16 12:46:43
1471,495,D22,4,117.68,2025-06-16 12:46:43
1472,495,F99,3,96.71,2025-06-16 12:46:43
1470,495,G88,1,40.74,2025-06-16 12:46:43
1471,495,D22,4,117.68,2025-06-16 12:46:43
1472,495,F99,3,96.71,2025-06-16 12:46:43
1473,496,C01,3,101.28,2025-07-19 23:37:36
1474,496,H77,4,21.95,2025-07-19 23:37:36
1475,496,E13,2,90.91,2025-07-19 23:37:36
1473,496,C01,3,101.28,2025-07-19 23:37:36
1474,496,H77,4,21.95,2025-07-19 23:37:36
1475,496,E13,2,90.91,2025-07-19 23:37:36
1473,496,C01,3,101.28,2025-07-19 23:37:36
1474,496,H77,4,21.95,2025-07-19 23:37:36
1475,496,E13,2,90.91,2025-07-19 23:37:36
1476,497,E13,4,11.76,2025-07-04 20:57:32
1477,497,F99,2,100.21,2025-07-04 20:57:32
1478,497,D22,2,85.55,2025-07-04 20:57:32
1479,497,A12,2,103.53,2025-07-04 20:57:32
1476,497,E13,4,11.76,2025-07-04 20:57:32
1477,497,F99,2,100.21,2025-07-04 20:57:32
1478,497,D22,2,85.55,2025-07-04 20:57:32
1479,497,A12,2,103.53,2025-07-04 20:57:32
1476,497,E13,4,11.76,2025-07-04 20:57:32
1477,497,F99,2,100.21,2025-07-04 20:57:32
1478,497,D22,2,85.55,2025-07-04 20:57:32
1479,497,A12,2,103.53,2025-07-04 20:57:32
1480,498,G88,4,13.26,2025-06-22 12:42:04
1481,498,E13,3,85.08,2025-06-22 12:42:04
1482,498,D22,4,16.19,2025-06-22 12:42:04
1480,498,G88,4,13.26,2025-06-22 12:42:04
1481,498,E13,3,85.08,2025-06-22 12:42:04
1482,498,D22,4,16.19,2025-06-22 12:42:04
1483,499,C01,4,85.03,2025-06-28 22:15:21
1484,499,E13,2,29.12,2025-06-28 22:15:21
1485,499,D22,1,46.66,2025-06-28 22:15:21
1486,499,B44,2,48.3,2025-06-28 22:15:21
1487,499,G88,2,111.49,2025-06-28 22:15:21
1483,499,C01,4,85.03,2025-06-28 22:15:21
1484,499,E13,2,29.12,2025-06-28 22:15:21
1485,499,D22,1,46.66,2025-06-28 22:15:21
1486,499,B44,2,48.3,2025-06-28 22:15:21
1487,499,G88,2,111.49,2025-06-28 22:15:21
1488,500,G88,2,77.1,2025-07-10 12:06:07
1489,500,G88,2,8.91,2025-07-10 12:06:07
1490,500,D22,4,61.19,2025-07-10 12:06:07
1491,500,C01,4,94.22,2025-07-10 12:06:07
1492,500,B44,4,104.46,2025-07-10 12:06:07
1488,500,G88,2,77.1,2025-07-10 12:06:07
1489,500,G88,2,8.91,2025-07-10 12:06:07
1490,500,D22,4,61.19,2025-07-10 12:06:07
1491,500,C01,4,94.22,2025-07-10 12:06:07
1492,500,B44,4,104.46,2025-07-10 12:06:07
1493,501,B44,1,61.26,2025-04-03 09:04:16
1493,501,B44,1,61.26,2025-04-03 09:04:16
1494,502,C01,4,60.68,2025-07-03 06:37:27
1494,502,C01,4,60.68,2025-07-03 06:37:27
1495,503,C01,4,98.48,2025-06-03 11:40:36
1496,503,A12,4,68.95,2025-06-03 11:40:36
1497,503,H77,1,64.67,2025-06-03 11:40:36
1498,503,B44,2,116.05,2025-06-03 11:40:36
1499,503,B44,2,104.13,2025-06-03 11:40:36
1495,503,C01,4,98.48,2025-06-03 11:40:36
1496,503,A12,4,68.95,2025-06-03 11:40:36
1497,503,H77,1,64.67,2025-06-03 11:40:36
1498,503,B44,2,116.05,2025-06-03 11:40:36
1499,503,B44,2,104.13,2025-06-03 11:40:36
1500,504,D22,2,15.1,2025-04-25 02:25:57
1501,504,E13,1,14.73,2025-04-25 02:25:57
1500,504,D22,2,15.1,2025-04-25 02:25:57
1501,504,E13,1,14.73,2025-04-25 02:25:57
1502,505,E13,1,113.81,2025-06-22 11:33:43
1503,505,E13,4,21.08,2025-06-22 11:33:43
1502,505,E13,1,113.81,2025-06-22 11:33:43
1503,505,E13,4,21.08,2025-06-22 11:33:43
1504,506,B44,1,32.27,2025-07-19 17:14:16
1505,506,D22,2,39.47,2025-07-19 17:14:16
1504,506,B44,1,32.27,2025-07-19 17:14:16
1505,506,D22,2,39.47,2025-07-19 17:14:16
1504,506,B44,1,32.27,2025-07-19 17:14:16
1505,506,D22,2,39.47,2025-07-19 17:14:16
1506,507,E13,4,79.72,2025-04-15 11:32:28
1507,507,C01,4,57.45,2025-04-15 11:32:28
1508,507,E13,4,113.12,2025-04-15 11:32:28
1506,507,E13,4,79.72,2025-04-15 11:32:28
1507,507,C01,4,57.45,2025-04-15 11:32:28
1508,507,E13,4,113.12,2025-04-15 11:32:28
1509,508,C01,4,99.48,2025-05-09 10:42:31
1510,508,F99,4,48.58,2025-05-09 10:42:31
1511,508,D22,1,36.06,2025-05-09 10:42:31
1512,508,B44,4,12.59,2025-05-09 10:42:31
1513,508,B44,3,109.56,2025-05-09 10:42:31
1509,508,C01,4,99.48,2025-05-09 10:42:31
1510,508,F99,4,48.58,2025-05-09 10:42:31
1511,508,D22,1,36.06,2025-05-09 10:42:31
1512,508,B44,4,12.59,2025-05-09 10:42:31
1513,508,B44,3,109.56,2025-05-09 10:42:31
1509,508,C01,4,99.48,2025-05-09 10:42:31
1510,508,F99,4,48.58,2025-05-09 10:42:31
1511,508,D22,1,36.06,2025-05-09 10:42:31
1512,508,B44,4,12.59,2025-05-09 10:42:31
1513,508,B44,3,109.56,2025-05-09 10:42:31
1514,509,C01,3,72.72,2025-06-18 16:33:16
1514,509,C01,3,72.72,2025-06-18 16:33:16
1514,509,C01,3,72.72,2025-06-18 16:33:16
1515,510,G88,2,44.69,2025-04-13 07:31:30
1516,510,G88,4,73.12,2025-04-13 07:31:30
1517,510,E13,1,83.97,2025-04-13 07:31:30
1515,510,G88,2,44.69,2025-04-13 07:31:30
1516,510,G88,4,73.12,2025-04-13 07:31:30
1517,510,E13,1,83.97,2025-04-13 07:31:30
1515,510,G88,2,44.69,2025-04-13 07:31:30
1516,510,G88,4,73.12,2025-04-13 07:31:30
1517,510,E13,1,83.97,2025-04-13 07:31:30
1518,511,H77,2,55.48,2025-05-19 14:56:39
1519,511,F99,4,62.76,2025-05-19 14:56:39
1520,511,E13,4,64.87,2025-05-19 14:56:39
1521,511,D22,3,78.1,2025-05-19 14:56:39
1518,511,H77,2,55.48,2025-05-19 14:56:39
1519,511,F99,4,62.76,2025-05-19 14:56:39
1520,511,E13,4,64.87,2025-05-19 14:56:39
1521,511,D22,3,78.1,2025-05-19 14:56:39
1522,512,B44,2,71.16,2025-04-16 16:22:47
1523,512,B44,3,68.73,2025-04-16 16:22:47
1522,512,B44,2,71.16,2025-04-16 16:22:47
1523,512,B44,3,68.73,2025-04-16 16:22:47
1524,513,B44,4,6.6,2025-07-07 10:21:31
1525,513,D22,1,87.13,2025-07-07 10:21:31
1526,513,F99,2,119.34,2025-07-07 10:21:31
1527,513,A12,4,115.93,2025-07-07 10:21:31
1528,513,D22,2,13.64,2025-07-07 10:21:31
1524,513,B44,4,6.6,2025-07-07 10:21:31
1525,513,D22,1,87.13,2025-07-07 10:21:31
1526,513,F99,2,119.34,2025-07-07 10:21:31
1527,513,A12,4,115.93,2025-07-07 10:21:31
1528,513,D22,2,13.64,2025-07-07 10:21:31
1524,513,B44,4,6.6,2025-07-07 10:21:31
1525,513,D22,1,87.13,2025-07-07 10:21:31
1526,513,F99,2,119.34,2025-07-07 10:21:31
1527,513,A12,4,115.93,2025-07-07 10:21:31
1528,513,D22,2,13.64,2025-07-07 10:21:31
1529,514,B44,3,39.41,2025-04-26 09:42:23
1530,514,E13,3,29.5,2025-04-26 09:42:23
1529,514,B44,3,39.41,2025-04-26 09:42:23
1530,514,E13,3,29.5,2025-04-26 09:42:23
1529,514,B44,3,39.41,2025-04-26 09:42:23
1530,514,E13,3,29.5,2025-04-26 09:42:23
1531,515,A12,3,5.68,2025-06-30 01:00:06
1532,515,H77,3,39.31,2025-06-30 01:00:06
1533,515,B44,1,45.22,2025-06-30 01:00:06
1534,515,C01,4,45.77,2025-06-30 01:00:06
1531,515,A12,3,5.68,2025-06-30 01:00:06
1532,515,H77,3,39.31,2025-06-30 01:00:06
1533,515,B44,1,45.22,2025-06-30 01:00:06
1534,515,C01,4,45.77,2025-06-30 01:00:06
1535,516,H77,1,22.9,2025-05-01 03:20:37
1535,516,H77,1,22.9,2025-05-01 03:20:37
1536,517,E13,1,118.78,2025-06-12 19:40:23
1537,517,H77,2,21.09,2025-06-12 19:40:23
1536,517,E13,1,118.78,2025-06-12 19:40:23
1537,517,H77,2,21.09,2025-06-12 19:40:23
1536,517,E13,1,118.78,2025-06-12 19:40:23
1537,517,H77,2,21.09,2025-06-12 19:40:23
1538,518,F99,1,23.44,2025-05-01 00:59:43
1539,518,D22,4,115.37,2025-05-01 00:59:43
1540,518,E13,1,53.43,2025-05-01 00:59:43
1541,518,H77,2,42.36,2025-05-01 00:59:43
1538,518,F99,1,23.44,2025-05-01 00:59:43
1539,518,D22,4,115.37,2025-05-01 00:59:43
1540,518,E13,1,53.43,2025-05-01 00:59:43
1541,518,H77,2,42.36,2025-05-01 00:59:43
1538,518,F99,1,23.44,2025-05-01 00:59:43
1539,518,D22,4,115.37,2025-05-01 00:59:43
1540,518,E13,1,53.43,2025-05-01 00:59:43
1541,518,H77,2,42.36,2025-05-01 00:59:43
1542,519,F99,1,93.25,2025-04-05 13:34:35
1543,519,D22,1,83.01,2025-04-05 13:34:35
1542,519,F99,1,93.25,2025-04-05 13:34:35
1543,519,D22,1,83.01,2025-04-05 13:34:35
1544,520,B44,4,33.49,2025-06-01 07:00:44
1545,520,C01,2,33.69,2025-06-01 07:00:44
1546,520,B44,3,119.34,2025-06-01 07:00:44
1547,520,D22,4,27.82,2025-06-01 07:00:44
1544,520,B44,4,33.49,2025-06-01 07:00:44
1545,520,C01,2,33.69,2025-06-01 07:00:44
1546,520,B44,3,119.34,2025-06-01 07:00:44
1547,520,D22,4,27.82,2025-06-01 07:00:44
1544,520,B44,4,33.49,2025-06-01 07:00:44
1545,520,C01,2,33.69,2025-06-01 07:00:44
1546,520,B44,3,119.34,2025-06-01 07:00:44
1547,520,D22,4,27.82,2025-06-01 07:00:44
1548,521,G88,1,36.49,2025-05-15 13:00:28
1549,521,D22,2,54.02,2025-05-15 13:00:28
1548,521,G88,1,36.49,2025-05-15 13:00:28
1549,521,D22,2,54.02,2025-05-15 13:00:28
1550,522,F99,4,60.11,2025-05-30 17:08:29
1551,522,G88,1,39.99,2025-05-30 17:08:29
1550,522,F99,4,60.11,2025-05-30 17:08:29
1551,522,G88,1,39.99,2025-05-30 17:08:29
1552,523,A12,1,11.0,2025-06-02 03:33:59
1553,523,F99,2,37.81,2025-06-02 03:33:59
1552,523,A12,1,11.0,2025-06-02 03:33:59
1553,523,F99,2,37.81,2025-06-02 03:33:59
1554,524,E13,1,16.14,2025-07-05 15:33:37
1555,524,A12,2,43.09,2025-07-05 15:33:37
1556,524,F99,3,32.4,2025-07-05 15:33:37
1554,524,E13,1,16.14,2025-07-05 15:33:37
1555,524,A12,2,43.09,2025-07-05 15:33:37
1556,524,F99,3,32.4,2025-07-05 15:33:37
1557,525,A12,2,27.19,2025-04-26 09:06:21
1557,525,A12,2,27.19,2025-04-26 09:06:21
1558,526,C01,1,19.7,2025-06-02 22:58:54
1559,526,G88,3,107.53,2025-06-02 22:58:54
1558,526,C01,1,19.7,2025-06-02 22:58:54
1559,526,G88,3,107.53,2025-06-02 22:58:54
1558,526,C01,1,19.7,2025-06-02 22:58:54
1559,526,G88,3,107.53,2025-06-02 22:58:54
1560,527,A12,2,73.9,2025-04-19 09:32:40
1561,527,C01,3,10.23,2025-04-19 09:32:40
1562,527,A12,2,90.18,2025-04-19 09:32:40
1563,527,G88,4,83.74,2025-04-19 09:32:40
1560,527,A12,2,73.9,2025-04-19 09:32:40
1561,527,C01,3,10.23,2025-04-19 09:32:40
1562,527,A12,2,90.18,2025-04-19 09:32:40
1563,527,G88,4,83.74,2025-04-19 09:32:40
1560,527,A12,2,73.9,2025-04-19 09:32:40
1561,527,C01,3,10.23,2025-04-19 09:32:40
1562,527,A12,2,90.18,2025-04-19 09:32:40
1563,527,G88,4,83.74,2025-04-19 09:32:40
1564,528,D22,2,5.41,2025-06-18 04:05:29
1565,528,D22,1,106.1,2025-06-18 04:05:29
1566,528,H77,3,39.89,2025-06-18 04:05:29
1564,528,D22,2,5.41,2025-06-18 04:05:29
1565,528,D22,1,106.1,2025-06-18 04:05:29
1566,528,H77,3,39.89,2025-06-18 04:05:29
1567,529,E13,1,78.56,2025-04-11 06:34:10
1568,529,E13,2,36.1,2025-04-11 06:34:10
1567,529,E13,1,78.56,2025-04-11 06:34:10
1568,529,E13,2,36.1,2025-04-11 06:34:10
1567,529,E13,1,78.56,2025-04-11 06:34:10
1568,529,E13,2,36.1,2025-04-11 06:34:10
1569,530,E13,2,51.96,2025-06-03 10:34:04
1570,530,E13,3,118.31,2025-06-03 10:34:04
1571,530,A12,3,30.22,2025-06-03 10:34:04
1572,530,E13,2,34.44,2025-06-03 10:34:04
1573,530,A12,1,88.1,2025-06-03 10:34:04
1569,530,E13,2,51.96,2025-06-03 10:34:04
1570,530,E13,3,118.31,2025-06-03 10:34:04
1571,530,A12,3,30.22,2025-06-03 10:34:04
1572,530,E13,2,34.44,2025-06-03 10:34:04
1573,530,A12,1,88.1,2025-06-03 10:34:04
1574,531,F99,3,28.45,2025-05-15 01:46:14
1575,531,G88,2,56.3,2025-05-15 01:46:14
1574,531,F99,3,28.45,2025-05-15 01:46:14
1575,531,G88,2,56.3,2025-05-15 01:46:14
1574,531,F99,3,28.45,2025-05-15 01:46:14
1575,531,G88,2,56.3,2025-05-15 01:46:14
1576,532,H77,2,79.47,2025-05-07 08:17:35
1577,532,A12,3,23.74,2025-05-07 08:17:35
1576,532,H77,2,79.47,2025-05-07 08:17:35
1577,532,A12,3,23.74,2025-05-07 08:17:35
1578,533,D22,4,109.55,2025-04-30 00:51:45
1579,533,G88,1,88.3,2025-04-30 00:51:45
1580,533,C01,1,74.38,2025-04-30 00:51:45
1581,533,G88,4,7.38,2025-04-30 00:51:45
1578,533,D22,4,109.55,2025-04-30 00:51:45
1579,533,G88,1,88.3,2025-04-30 00:51:45
1580,533,C01,1,74.38,2025-04-30 00:51:45
1581,533,G88,4,7.38,2025-04-30 00:51:45
1578,533,D22,4,109.55,2025-04-30 00:51:45
1579,533,G88,1,88.3,2025-04-30 00:51:45
1580,533,C01,1,74.38,2025-04-30 00:51:45
1581,533,G88,4,7.38,2025-04-30 00:51:45
1582,534,F99,1,28.27,2025-04-02 23:47:21
1583,534,H77,4,98.78,2025-04-02 23:47:21
1584,534,E13,3,60.07,2025-04-02 23:47:21
1585,534,D22,1,67.51,2025-04-02 23:47:21
1586,534,E13,1,7.44,2025-04-02 23:47:21
1582,534,F99,1,28.27,2025-04-02 23:47:21
1583,534,H77,4,98.78,2025-04-02 23:47:21
1584,534,E13,3,60.07,2025-04-02 23:47:21
1585,534,D22,1,67.51,2025-04-02 23:47:21
1586,534,E13,1,7.44,2025-04-02 23:47:21
1587,535,A12,2,54.12,2025-04-28 22:59:56
1588,535,C01,3,80.37,2025-04-28 22:59:56
1587,535,A12,2,54.12,2025-04-28 22:59:56
1588,535,C01,3,80.37,2025-04-28 22:59:56
1589,536,D22,1,114.99,2025-07-05 21:03:00
1589,536,D22,1,114.99,2025-07-05 21:03:00
1590,537,C01,2,54.29,2025-04-19 23:13:00
1591,537,F99,2,83.13,2025-04-19 23:13:00
1592,537,C01,3,76.85,2025-04-19 23:13:00
1593,537,E13,3,105.67,2025-04-19 23:13:00
1594,537,E13,4,81.1,2025-04-19 23:13:00
1590,537,C01,2,54.29,2025-04-19 23:13:00
1591,537,F99,2,83.13,2025-04-19 23:13:00
1592,537,C01,3,76.85,2025-04-19 23:13:00
1593,537,E13,3,105.67,2025-04-19 23:13:00
1594,537,E13,4,81.1,2025-04-19 23:13:00
1590,537,C01,2,54.29,2025-04-19 23:13:00
1591,537,F99,2,83.13,2025-04-19 23:13:00
