id,customer_id,created_at,updated_at,shipping_country,status
330,1066,2025-06-13 00:05:35,2025-06-13 12:05:35,BE,shipped
330,1066,2025-06-13 00:05:35,2025-06-16 04:05:35,BE,shipped
331,1037,2025-05-24 20:15:11,2025-05-24 20:15:11,FR,open
331,1037,2025-05-24 20:15:11,2025-05-25 04:15:11,FR,shipped
332,1111,2025-04-21 15:09:34,2025-04-21 15:09:34,ES,open
332,1111,2025-04-21 15:09:34,2025-04-22 01:09:34,ES,shipped
333,1077,2025-06-04 01:07:23,2025-06-04 01:07:23,ES,open
333,1077,2025-06-04 01:07:23,2025-06-04 06:07:23,ES,shipped
334,1174,2025-04-16 14:57:20,2025-04-16 14:57:20,ES,open
334,1174,2025-04-16 14:57:20,2025-04-17 00:57:20,ES,shipped
335,1097,2025-04-28 04:10:53,2025-04-28 04:10:53,FR,open
335,1097,2025-04-28 04:10:53,2025-04-28 04:10:53,FR,canceled
335,1097,2025-04-28 04:10:53,2025-04-29 09:10:53,FR,shipped
336,1021,2025-06-18 17:48:12,2025-06-18 17:48:12,FR,open
336,1021,2025-06-18 17:48:12,2025-06-19 00:48:12,FR,shipped
337,1023,2025-05-18 02:58:57,2025-05-18 02:58:57,DE,open
337,1023,2025-05-18 02:58:57,2025-05-18 09:58:57,DE,shipped
337,1023,2025-05-18 02:58:57,2025-05-23 03:58:57,DE,shipped
338,1054,2025-04-23 04:06:57,2025-04-23 04:06:57,ES,open
338,1054,2025-04-23 04:06:57,2025-04-23 08:06:57,ES,shipped
339,1212,2025-05-03 15:10:25,2025-05-03 15:10:25,IT,open
339,1212,2025-05-03 15:10:25,2025-05-03 21:10:25,IT,shipped
340,1243,2025-04-25 15:21:41,2025-04-25 15:21:41,DE,open
340,1243,2025-04-25 15:21:41,2025-04-25 16:21:41,DE,shipped
340,1243,2025-04-25 15:21:41,2025-04-28 20:21:41,DE,shipped
341,1285,2025-05-16 18:09:26,2025-05-16 18:09:26,DE,open
341,1285,2025-05-16 18:09:26,2025-05-16 21:09:26,DE,shipped
341,1285,2025-05-16 18:09:26,2025-05-18 22:09:26,DE,pending_payment
342,1057,2025-04-29 23:24:12,2025-04-29 23:24:12,ES,open
342,1057,2025-04-29 23:24:12,2025-04-30 01:24:12,ES,shipped
342,1057,2025-04-29 23:24:12,2025-05-01 06:24:12,ES,shipped
343,1036,2025-05-16 16:34:36,2025-05-16 16:34:36,ES,open
343,1036,2025-05-16 16:34:36,2025-05-16 18:34:36,ES,shipped
344,1232,2025-05-05 13:49:23,2025-05-05 13:49:23,ES,open
344,1232,2025-05-05 13:49:23,2025-05-05 14:49:23,ES,shipped
345,1234,2025-06-21 05:03:51,2025-06-21 05:03:51,DE,open
345,1234,2025-06-21 05:03:51,2025-06-21 05:03:51,DE,shipped
345,1234,2025-06-21 05:03:51,2025-06-23 08:03:51,DE,shipped
346,1296,2025-05-14 04:29:23,2025-05-14 04:29:23,BE,open
346,1296,2025-05-14 04:29:23,2025-05-14 12:29:23,BE,shipped
347,1050,2025-06-27 20:31:46,2025-06-27 20:31:46,ES,open
347,1050,2025-06-27 20:31:46,2025-06-27 20:31:46,ES,shipped
348,1156,2025-05-02 10:03:21,2025-05-02 10:03:21,ES,open
348,1156,2025-05-02 10:03:21,2025-05-02 18:03:21,ES,shipped
348,1156,2025-05-02 10:03:21,2025-05-04 22:03:21,ES,shipped
349,1171,2025-04-11 15:26:27,2025-04-11 15:26:27,BE,open
349,1171,2025-04-11 15:26:27,2025-04-11 20:26:27,BE,shipped
349,1171,2025-04-11 15:26:27,2025-04-13 01:26:27,BE,shipped
350,1297,2025-05-11 17:42:38,2025-05-11 17:42:38,DE,open
350,1297,2025-05-11 17:42:38,2025-05-12 00:42:38,DE,shipped
351,1272,2025-05-27 18:03:02,2025-05-27 18:03:02,ES,open
351,1272,2025-05-27 18:03:02,2025-05-28 04:03:02,ES,canceled
351,1272,2025-05-27 18:03:02,2025-06-01 04:03:02,ES,shipped
352,1067,2025-07-02 00:33:25,2025-07-02 00:33:25,IT,open
352,1067,2025-07-02 00:33:25,2025-07-02 08:33:25,IT,shipped
353,1155,2025-04-26 14:57:04,2025-04-26 14:57:04,IT,open
353,1155,2025-04-26 14:57:04,2025-04-26 23:57:04,IT,shipped
354,1274,2025-05-26 09:20:43,2025-05-26 09:20:43,DE,open
354,1274,2025-05-26 09:20:43,2025-05-26 11:20:43,DE,shipped
355,1017,2025-06-01 13:03:53,2025-06-01 13:03:53,IT,open
355,1017,2025-06-01 13:03:53,2025-06-02 01:03:53,IT,shipped
356,1234,2025-06-02 04:19:25,2025-06-02 04:19:25,DE,open
356,1234,2025-06-02 04:19:25,2025-06-02 14:19:25,DE,shipped
357,1289,2025-06-25 20:21:40,2025-06-25 20:21:40,IT,open
357,1289,2025-06-25 20:21:40,2025-06-25 20:21:40,IT,shipped
358,1112,2025-06-26 14:23:00,2025-06-26 14:23:00,IT,open
358,1112,2025-06-26 14:23:00,2025-06-26 17:23:00,IT,shipped
359,1142,2025-05-09 00:06:04,2025-05-09 00:06:04,FR,open
359,1142,2025-05-09 00:06:04,2025-05-09 05:06:04,FR,shipped
360,1261,2025-04-11 21:12:02,2025-04-11 21:12:02,IT,open
360,1261,2025-04-11 21:12:02,2025-04-12 09:12:02,IT,shipped
361,1083,2025-06-22 07:12:04,2025-06-22 07:12:04,ES,open
361,1083,2025-06-22 07:12:04,2025-06-22 08:12:04,ES,canceled
361,1083,2025-06-22 07:12:04,2025-06-25 13:12:04,ES,shipped
362,1236,2025-04-27 14:07:34,2025-04-27 14:07:34,DE,open
362,1236,2025-04-27 14:07:34,2025-04-28 01:07:34,DE,shipped
363,1013,2025-04-01 11:24:08,2025-04-01 11:24:08,DE,open
363,1013,2025-04-01 11:24:08,2025-04-01 20:24:08,DE,shipped
364,1297,2025-07-03 07:13:35,2025-07-03 07:13:35,BE,open
364,1297,2025-07-03 07:13:35,2025-07-03 12:13:35,BE,shipped
364,1297,2025-07-03 07:13:35,2025-07-06 12:13:35,BE,shipped
365,1182,2025-04-10 11:01:40,2025-04-10 11:01:40,IT,open
365,1182,2025-04-10 11:01:40,2025-04-10 15:01:40,IT,shipped
365,1182,2025-04-10 11:01:40,2025-04-13 12:01:40,IT,shipped
366,1180,2025-04-28 21:46:19,2025-04-28 21:46:19,FR,open
366,1180,2025-04-28 21:46:19,2025-04-28 23:46:19,FR,shipped
367,1096,2025-07-12 01:43:10,2025-07-12 01:43:10,BE,open
367,1096,2025-07-12 01:43:10,2025-07-12 04:43:10,BE,shipped
368,1072,2025-05-14 23:54:48,2025-05-14 23:54:48,IT,open
368,1072,2025-05-14 23:54:48,2025-05-14 23:54:48,IT,shipped
368,1072,2025-05-14 23:54:48,2025-05-16 11:54:48,IT,shipped
369,1030,2025-07-01 02:04:55,2025-07-01 02:04:55,FR,open
369,1030,2025-07-01 02:04:55,2025-07-01 04:04:55,FR,shipped
370,1142,2025-06-07 13:02:08,2025-06-07 13:02:08,IT,open
370,1142,2025-06-07 13:02:08,2025-06-08 01:02:08,IT,shipped
370,1142,2025-06-07 13:02:08,2025-06-08 16:02:08,IT,shipped
371,1243,2025-06-11 03:50:29,2025-06-11 03:50:29,BE,open
371,1243,2025-06-11 03:50:29,2025-06-11 04:50:29,BE,shipped
372,1160,2025-04-25 00:05:22,2025-04-25 00:05:22,ES,open
372,1160,2025-04-25 00:05:22,2025-04-25 11:05:22,ES,canceled
372,1160,2025-04-25 00:05:22,2025-04-28 07:05:22,ES,shipped
373,1145,2025-06-28 17:31:17,2025-06-28 17:31:17,BE,open
373,1145,2025-06-28 17:31:17,2025-06-29 03:31:17,BE,shipped
374,1053,2025-06-16 23:13:01,2025-06-16 23:13:01,ES,open
374,1053,2025-06-16 23:13:01,2025-06-17 03:13:01,ES,shipped
375,1297,2025-05-24 00:08:43,2025-05-24 00:08:43,ES,open
375,1297,2025-05-24 00:08:43,2025-05-24 00:08:43,ES,pending_payment
376,1027,2025-04-14 05:58:07,2025-04-14 05:58:07,ES,open
376,1027,2025-04-14 05:58:07,2025-04-14 14:58:07,ES,shipped
377,1039,2025-07-10 23:08:15,2025-07-10 23:08:15,ES,open
377,1039,2025-07-10 23:08:15,2025-07-11 06:08:15,ES,canceled
377,1039,2025-07-10 23:08:15,2025-07-13 07:08:15,ES,shipped
378,1155,2025-05-02 20:58:03,2025-05-02 20:58:03,ES,open
378,1155,2025-05-02 20:58:03,2025-05-03 05:58:03,ES,shipped
379,1145,2025-06-02 05:33:28,2025-06-02 05:33:28,FR,open
379,1145,2025-06-02 05:33:28,2025-06-02 05:33:28,FR,shipped
380,1174,2025-06-13 21:36:01,2025-06-13 21:36:01,FR,open
380,1174,2025-06-13 21:36:01,2025-06-14 02:36:01,FR,canceled
381,1216,2025-07-09 22:57:16,2025-07-09 22:57:16,ES,open
381,1216,2025-07-09 22:57:16,2025-07-10 03:57:16,ES,shipped
382,1173,2025-05-03 08:32:20,2025-05-03 08:32:20,BE,open
382,1173,2025-05-03 08:32:20,2025-05-03 17:32:20,BE,shipped
383,1047,2025-04-19 09:29:26,2025-04-19 09:29:26,BE,open
383,1047,2025-04-19 09:29:26,2025-04-19 14:29:26,BE,shipped
384,1205,2025-05-19 18:58:43,2025-05-19 18:58:43,BE,open
384,1205,2025-05-19 18:58:43,2025-05-20 00:58:43,BE,shipped
385,1032,2025-05-10 12:38:57,2025-05-10 12:38:57,ES,open
385,1032,2025-05-10 12:38:57,2025-05-10 19:38:57,ES,shipped
385,1032,2025-05-10 12:38:57,2025-05-14 18:38:57,ES,shipped
386,1018,2025-05-10 05:20:38,2025-05-10 05:20:38,DE,open
386,1018,2025-05-10 05:20:38,2025-05-10 10:20:38,DE,shipped
387,1032,2025-06-19 00:47:21,2025-06-19 00:47:21,IT,open
387,1032,2025-06-19 00:47:21,2025-06-19 01:47:21,IT,shipped
388,1297,2025-07-11 23:53:22,2025-07-11 23:53:22,IT,open
388,1297,2025-07-11 23:53:22,2025-07-12 06:53:22,IT,shipped
389,1028,2025-07-05 05:14:11,2025-07-05 05:14:11,BE,open
389,1028,2025-07-05 05:14:11,2025-07-05 05:14:11,BE,shipped
390,1017,2025-04-11 14:47:29,2025-04-11 14:47:29,DE,open
390,1017,2025-04-11 14:47:29,2025-04-11 18:47:29,DE,shipped
390,1017,2025-04-11 14:47:29,2025-04-13 18:47:29,DE,shipped
391,1082,2025-06-25 05:10:11,2025-06-25 05:10:11,IT,open
391,1082,2025-06-25 05:10:11,2025-06-25 11:10:11,IT,shipped
392,1280,2025-06-03 10:51:03,2025-06-03 10:51:03,ES,open
392,1280,2025-06-03 10:51:03,2025-06-03 10:51:03,ES,shipped
392,1280,2025-06-03 10:51:03,2025-06-06 15:51:03,ES,shipped
393,1056,2025-05-01 15:30:21,2025-05-01 15:30:21,DE,open
393,1056,2025-05-01 15:30:21,2025-05-01 18:30:21,DE,canceled
393,1056,2025-05-01 15:30:21,2025-05-02 23:30:21,DE,shipped
394,1117,2025-04-18 06:39:39,2025-04-18 06:39:39,ES,open
394,1117,2025-04-18 06:39:39,2025-04-18 15:39:39,ES,shipped
394,1117,2025-04-18 06:39:39,2025-04-23 12:39:39,ES,shipped
395,1232,2025-07-05 22:54:05,2025-07-05 22:54:05,FR,open
395,1232,2025-07-05 22:54:05,2025-07-06 01:54:05,FR,shipped
396,1144,2025-05-07 18:29:46,2025-05-07 18:29:46,ES,open
396,1144,2025-05-07 18:29:46,2025-05-08 03:29:46,ES,shipped
396,1144,2025-05-07 18:29:46,2025-05-11 19:29:46,ES,canceled
397,1068,2025-06-02 18:26:07,2025-06-02 18:26:07,ES,open
397,1068,2025-06-02 18:26:07,2025-06-02 21:26:07,ES,shipped
398,1181,2025-04-09 20:06:02,2025-04-09 20:06:02,FR,open
398,1181,2025-04-09 20:06:02,2025-04-10 03:06:02,FR,shipped
399,1162,2025-07-12 23:57:14,2025-07-12 23:57:14,ES,open
399,1162,2025-07-12 23:57:14,2025-07-13 05:57:14,ES,shipped
399,1162,2025-07-12 23:57:14,2025-07-16 08:57:14,ES,shipped
400,1135,2025-07-10 09:16:02,2025-07-10 09:16:02,IT,open
400,1135,2025-07-10 09:16:02,2025-07-10 20:16:02,IT,shipped
401,1059,2025-07-06 02:27:05,2025-07-06 02:27:05,FR,open
401,1059,2025-07-06 02:27:05,2025-07-06 12:27:05,FR,shipped
401,1059,2025-07-06 02:27:05,2025-07-11 02:27:05,FR,shipped
402,1292,2025-05-06 01:30:42,2025-05-06 01:30:42,ES,open
402,1292,2025-05-06 01:30:42,2025-05-06 05:30:42,ES,shipped
402,1292,2025-05-06 01:30:42,2025-05-07 07:30:42,ES,shipped
403,1054,2025-06-02 19:47:52,2025-06-02 19:47:52,DE,open
403,1054,2025-06-02 19:47:52,2025-06-03 05:47:52,DE,shipped
404,1002,2025-06-03 23:14:26,2025-06-03 23:14:26,FR,open
404,1002,2025-06-03 23:14:26,2025-06-04 00:14:26,FR,canceled
404,1002,2025-06-03 23:14:26,2025-06-06 01:14:26,FR,shipped
405,1206,2025-05-26 07:53:50,2025-05-26 07:53:50,DE,open
405,1206,2025-05-26 07:53:50,2025-05-26 17:53:50,DE,shipped
405,1206,2025-05-26 07:53:50,2025-05-29 17:53:50,DE,pending_payment
406,1188,2025-07-09 13:08:13,2025-07-09 13:08:13,DE,open
406,1188,2025-07-09 13:08:13,2025-07-09 23:08:13,DE,shipped
407,1079,2025-07-06 04:22:08,2025-07-06 04:22:08,BE,open
407,1079,2025-07-06 04:22:08,2025-07-06 05:22:08,BE,shipped
408,1291,2025-05-20 04:50:16,2025-05-20 04:50:16,IT,open
408,1291,2025-05-20 04:50:16,2025-05-20 09:50:16,IT,shipped
408,1291,2025-05-20 04:50:16,2025-05-24 16:50:16,IT,shipped
409,1135,2025-06-06 06:44:00,2025-06-06 06:44:00,DE,open
409,1135,2025-06-06 06:44:00,2025-06-06 07:44:00,DE,canceled
410,1244,2025-06-29 08:30:54,2025-06-29 08:30:54,ES,open
410,1244,2025-06-29 08:30:54,2025-06-29 14:30:54,ES,shipped
411,1275,2025-05-08 01:43:33,2025-05-08 01:43:33,FR,open
411,1275,2025-05-08 01:43:33,2025-05-08 10:43:33,FR,shipped
412,1150,2025-06-16 01:36:35,2025-06-16 01:36:35,FR,open
412,1150,2025-06-16 01:36:35,2025-06-16 12:36:35,FR,shipped
413,1249,2025-05-16 00:45:33,2025-05-16 00:45:33,FR,open
413,1249,2025-05-16 00:45:33,2025-05-16 07:45:33,FR,shipped
414,1112,2025-06-05 20:34:03,2025-06-05 20:34:03,BE,open
414,1112,2025-06-05 20:34:03,2025-06-05 22:34:03,BE,shipped
414,1112,2025-06-05 20:34:03,2025-06-08 05:34:03,BE,shipped
415,1212,2025-07-05 20:55:32,2025-07-05 20:55:32,IT,open
415,1212,2025-07-05 20:55:32,2025-07-05 20:55:32,IT,shipped
416,1172,2025-06-23 14:50:12,2025-06-23 14:50:12,FR,open
416,1172,2025-06-23 14:50:12,2025-06-24 02:50:12,FR,shipped
417,1054,2025-04-20 18:44:22,2025-04-20 18:44:22,BE,open
417,1054,2025-04-20 18:44:22,2025-04-20 20:44:22,BE,shipped
417,1054,2025-04-20 18:44:22,2025-04-25 06:44:22,BE,shipped
418,1050,2025-04-30 23:04:12,2025-04-30 23:04:12,IT,open
418,1050,2025-04-30 23:04:12,2025-05-01 07:04:12,IT,shipped
419,1136,2025-06-12 07:40:45,2025-06-12 07:40:45,ES,open
419,1136,2025-06-12 07:40:45,2025-06-12 19:40:45,ES,shipped
419,1136,2025-06-12 07:40:45,2025-06-13 14:40:45,ES,shipped
420,1005,2025-07-10 11:01:10,2025-07-10 11:01:10,FR,open
420,1005,2025-07-10 11:01:10,2025-07-10 11:01:10,FR,shipped
420,1005,2025-07-10 11:01:10,2025-07-11 21:01:10,FR,shipped
421,1077,2025-04-12 05:24:47,2025-04-12 05:24:47,BE,open
421,1077,2025-04-12 05:24:47,2025-04-12 16:24:47,BE,shipped
422,1105,2025-06-25 20:32:22,2025-06-25 20:32:22,IT,open
422,1105,2025-06-25 20:32:22,2025-06-26 08:32:22,IT,shipped
423,1132,2025-05-17 20:43:29,2025-05-17 20:43:29,IT,open
423,1132,2025-05-17 20:43:29,2025-05-18 05:43:29,IT,shipped
424,1273,2025-05-16 09:45:48,2025-05-16 09:45:48,IT,open
424,1273,2025-05-16 09:45:48,2025-05-16 15:45:48,IT,pending_payment
425,1031,2025-06-22 12:06:56,2025-06-22 12:06:56,DE,open
425,1031,2025-06-22 12:06:56,2025-06-22 19:06:56,DE,shipped
426,1066,2025-07-09 15:37:03,2025-07-09 15:37:03,BE,open
426,1066,2025-07-09 15:37:03,2025-07-09 20:37:03,BE,shipped
426,1066,2025-07-09 15:37:03,2025-07-11 00:37:03,BE,shipped
427,1056,2025-04-24 11:16:42,2025-04-24 11:16:42,IT,open
427,1056,2025-04-24 11:16:42,2025-04-24 14:16:42,IT,shipped
428,1250,2025-04-01 09:43:13,2025-04-01 09:43:13,FR,open
428,1250,2025-04-01 09:43:13,2025-04-01 10:43:13,FR,shipped
429,1209,2025-06-15 04:38:47,2025-06-15 04:38:47,DE,open
429,1209,2025-06-15 04:38:47,2025-06-15 12:38:47,DE,shipped
430,1027,2025-07-11 07:32:56,2025-07-11 07:32:56,DE,open
430,1027,2025-07-11 07:32:56,2025-07-11 16:32:56,DE,canceled
431,1011,2025-06-06 00:18:44,2025-06-06 00:18:44,ES,open
431,1011,2025-06-06 00:18:44,2025-06-06 08:18:44,ES,shipped
432,1073,2025-05-06 11:17:56,2025-05-06 11:17:56,IT,open
432,1073,2025-05-06 11:17:56,2025-05-06 20:17:56,IT,shipped
433,1092,2025-04-06 06:37:36,2025-04-06 06:37:36,FR,open
433,1092,2025-04-06 06:37:36,2025-04-06 09:37:36,FR,shipped
433,1092,2025-04-06 06:37:36,2025-04-11 12:37:36,FR,shipped
434,1137,2025-04-12 18:33:55,2025-04-12 18:33:55,IT,open
434,1137,2025-04-12 18:33:55,2025-04-12 22:33:55,IT,shipped
435,1228,2025-04-17 07:02:28,2025-04-17 07:02:28,BE,open
435,1228,2025-04-17 07:02:28,2025-04-17 14:02:28,BE,canceled
436,1237,2025-05-27 04:00:00,2025-05-27 04:00:00,DE,open
436,1237,2025-05-27 04:00:00,2025-05-27 09:00:00,DE,shipped
437,1108,2025-07-09 02:18:10,2025-07-09 02:18:10,IT,open
437,1108,2025-07-09 02:18:10,2025-07-09 04:18:10,IT,shipped
438,1143,2025-06-23 21:05:27,2025-06-23 21:05:27,DE,open
438,1143,2025-06-23 21:05:27,2025-06-24 07:05:27,DE,shipped
439,1284,2025-07-04 22:47:47,2025-07-04 22:47:47,ES,open
439,1284,2025-07-04 22:47:47,2025-07-05 08:47:47,ES,shipped
439,1284,2025-07-04 22:47:47,2025-07-08 01:47:47,ES,pending_payment
440,1155,2025-05-13 22:37:22,2025-05-13 22:37:22,DE,open
440,1155,2025-05-13 22:37:22,2025-05-14 08:37:22,DE,shipped
441,1289,2025-05-05 02:01:25,2025-05-05 02:01:25,FR,open
441,1289,2025-05-05 02:01:25,2025-05-05 03:01:25,FR,shipped
441,1289,2025-05-05 02:01:25,2025-05-09 09:01:25,FR,shipped
442,1022,2025-05-14 14:28:13,2025-05-14 14:28:13,FR,open
442,1022,2025-05-14 14:28:13,2025-05-14 17:28:13,FR,shipped
443,1168,2025-05-31 08:27:37,2025-05-31 08:27:37,FR,open
443,1168,2025-05-31 08:27:37,2025-05-31 12:27:37,FR,shipped
444,1242,2025-05-17 06:50:03,2025-05-17 06:50:03,IT,open
444,1242,2025-05-17 06:50:03,2025-05-17 13:50:03,IT,shipped
444,1242,2025-05-17 06:50:03,2025-05-21 15:50:03,IT,shipped
445,1031,2025-04-07 11:23:34,2025-04-07 11:23:34,ES,open
445,1031,2025-04-07 11:23:34,2025-04-07 15:23:34,ES,shipped
446,1205,2025-04-19 14:36:04,2025-04-19 14:36:04,BE,open
446,1205,2025-04-19 14:36:04,2025-04-19 15:36:04,BE,canceled
447,1034,2025-05-08 14:18:32,2025-05-08 14:18:32,BE,open
447,1034,2025-05-08 14:18:32,2025-05-08 16:18:32,BE,shipped
447,1034,2025-05-08 14:18:32,2025-05-12 22:18:32,BE,shipped
448,1183,2025-05-31 10:14:32,2025-05-31 10:14:32,BE,open
448,1183,2025-05-31 10:14:32,2025-05-31 21:14:32,BE,shipped
449,1239,2025-06-04 07:14:58,2025-06-04 07:14:58,BE,open
449,1239,2025-06-04 07:14:58,2025-06-04 19:14:58,BE,shipped
449,1239,2025-06-04 07:14:58,2025-06-06 13:14:58,BE,shipped
450,1003,2025-06-10 10:51:01,2025-06-10 10:51:01,FR,open
450,1003,2025-06-10 10:51:01,2025-06-10 13:51:01,FR,shipped
451,1184,2025-04-09 12:36:40,2025-04-09 12:36:40,FR,open
451,1184,2025-04-09 12:36:40,2025-04-09 15:36:40,FR,canceled
452,1134,2025-04-20 15:34:50,2025-04-20 15:34:50,FR,open
452,1134,2025-04-20 15:34:50,2025-04-21 01:34:50,FR,shipped
453,1269,2025-06-24 05:16:21,2025-06-24 05:16:21,FR,open
453,1269,2025-06-24 05:16:21,2025-06-24 16:16:21,FR,shipped
454,1219,2025-05-18 11:41:02,2025-05-18 11:41:02,FR,open
454,1219,2025-05-18 11:41:02,2025-05-18 16:41:02,FR,shipped
455,1237,2025-05-05 18:11:36,2025-05-05 18:11:36,IT,open
455,1237,2025-05-05 18:11:36,2025-05-06 00:11:36,IT,shipped
456,1292,2025-05-01 12:38:54,2025-05-01 12:38:54,IT,open
456,1292,2025-05-01 12:38:54,2025-05-01 19:38:54,IT,shipped
457,1209,2025-06-11 08:43:47,2025-06-11 08:43:47,ES,open
457,1209,2025-06-11 08:43:47,2025-06-11 16:43:47,ES,shipped
458,1040,2025-05-24 16:14:01,2025-05-24 16:14:01,DE,open
458,1040,2025-05-24 16:14:01,2025-05-24 19:14:01,DE,shipped
459,1128,2025-05-29 18:45:24,2025-05-29 18:45:24,IT,open
459,1128,2025-05-29 18:45:24,2025-05-30 00:45:24,IT,shipped
459,1128,2025-05-29 18:45:24,2025-05-31 01:45:24,IT,shipped
460,1076,2025-06-17 04:30:32,2025-06-17 04:30:32,DE,open
460,1076,2025-06-17 04:30:32,2025-06-17 10:30:32,DE,shipped
461,1213,2025-05-11 16:44:08,2025-05-11 16:44:08,ES,open
461,1213,2025-05-11 16:44:08,2025-05-12 04:44:08,ES,shipped
462,1275,2025-05-29 04:24:38,2025-05-29 04:24:38,IT,open
462,1275,2025-05-29 04:24:38,2025-05-29 14:24:38,IT,shipped
463,1047,2025-05-04 06:53:31,2025-05-04 06:53:31,FR,open
463,1047,2025-05-04 06:53:31,2025-05-04 11:53:31,FR,shipped
464,1210,2025-06-15 22:40:57,2025-06-15 22:40:57,DE,open
464,1210,2025-06-15 22:40:57,2025-06-16 00:40:57,DE,shipped
465,1158,2025-06-23 22:12:04,2025-06-23 22:12:04,ES,open
465,1158,2025-06-23 22:12:04,2025-06-23 23:12:04,ES,shipped
465,1158,2025-06-23 22:12:04,2025-06-29 10:12:04,ES,shipped
466,1168,2025-07-05 08:01:58,2025-07-05 08:01:58,ES,open
466,1168,2025-07-05 08:01:58,2025-07-05 15:01:58,ES,shipped
466,1168,2025-07-05 08:01:58,2025-07-07 19:01:58,ES,shipped
467,1201,2025-04-09 11:29:28,2025-04-09 11:29:28,DE,open
467,1201,2025-04-09 11:29:28,2025-04-09 12:29:28,DE,shipped
468,1039,2025-04-21 10:22:55,2025-04-21 10:22:55,BE,open
468,1039,2025-04-21 10:22:55,2025-04-21 16:22:55,BE,canceled
468,1039,2025-04-21 10:22:55,2025-04-24 11:22:55,BE,shipped
469,1069,2025-06-03 12:26:41,2025-06-03 12:26:41,ES,open
469,1069,2025-06-03 12:26:41,2025-06-03 14:26:41,ES,pending_payment
470,1005,2025-05-24 01:26:52,2025-05-24 01:26:52,DE,open
470,1005,2025-05-24 01:26:52,2025-05-24 13:26:52,DE,shipped
471,1127,2025-06-12 17:58:15,2025-06-12 17:58:15,DE,open
471,1127,2025-06-12 17:58:15,2025-06-12 20:58:15,DE,shipped
472,1049,2025-05-03 14:23:27,2025-05-03 14:23:27,DE,open
472,1049,2025-05-03 14:23:27,2025-05-03 23:23:27,DE,shipped
473,1277,2025-06-16 17:07:52,2025-06-16 17:07:52,ES,open
473,1277,2025-06-16 17:07:52,2025-06-16 23:07:52,ES,shipped
474,1006,2025-06-15 13:44:28,2025-06-15 13:44:28,DE,open
474,1006,2025-06-15 13:44:28,2025-06-15 15:44:28,DE,shipped
474,1006,2025-06-15 13:44:28,2025-06-16 22:44:28,DE,shipped
475,1198,2025-04-26 19:30:19,2025-04-26 19:30:19,IT,open
475,1198,2025-04-26 19:30:19,2025-04-27 03:30:19,IT,shipped
476,1006,2025-05-16 04:01:19,2025-05-16 04:01:19,FR,open
476,1006,2025-05-16 04:01:19,2025-05-16 15:01:19,FR,shipped
476,1006,2025-05-16 04:01:19,2025-05-18 08:01:19,FR,shipped
477,1020,2025-07-11 03:26:36,2025-07-11 03:26:36,ES,open
477,1020,2025-07-11 03:26:36,2025-07-11 12:26:36,ES,shipped
478,1266,2025-06-02 10:56:13,2025-06-02 10:56:13,DE,open
478,1266,2025-06-02 10:56:13,2025-06-02 14:56:13,DE,shipped
479,1101,2025-05-18 13:25:58,2025-05-18 13:25:58,ES,open
479,1101,2025-05-18 13:25:58,2025-05-18 18:25:58,ES,shipped
479,1101,2025-05-18 13:25:58,2025-05-20 20:25:58,ES,shipped
480,1258,2025-06-24 03:55:56,2025-06-24 03:55:56,DE,open
480,1258,2025-06-24 03:55:56,2025-06-24 10:55:56,DE,pending_payment
481,1069,2025-07-01 02:54:10,2025-07-01 02:54:10,DE,open
481,1069,2025-07-01 02:54:10,2025-07-01 13:54:10,DE,shipped
482,1250,2025-05-30 18:30:08,2025-05-30 18:30:08,BE,open
482,1250,2025-05-30 18:30:08,2025-05-30 20:30:08,BE,shipped
483,1223,2025-05-20 13:35:25,2025-05-20 13:35:25,IT,open
483,1223,2025-05-20 13:35:25,2025-05-20 17:35:25,IT,shipped
483,1223,2025-05-20 13:35:25,2025-05-25 23:35:25,IT,shipped
484,1006,2025-04-23 16:00:15,2025-04-23 16:00:15,FR,open
484,1006,2025-04-23 16:00:15,2025-04-23 17:00:15,FR,shipped
484,1006,2025-04-23 16:00:15,2025-04-26 18:00:15,FR,shipped
485,1107,2025-06-17 06:40:32,2025-06-17 06:40:32,IT,open
485,1107,2025-06-17 06:40:32,2025-06-17 14:40:32,IT,shipped
486,1147,2025-06-23 16:22:14,2025-06-23 16:22:14,DE,open
486,1147,2025-06-23 16:22:14,2025-06-24 01:22:14,DE,shipped
486,1147,2025-06-23 16:22:14,2025-06-25 19:22:14,DE,pending_payment
487,1093,2025-05-08 06:14:53,2025-05-08 06:14:53,IT,open
487,1093,2025-05-08 06:14:53,2025-05-08 06:14:53,IT,pending_payment
488,1003,2025-04-09 03:04:43,2025-04-09 03:04:43,FR,open
488,1003,2025-04-09 03:04:43,2025-04-09 08:04:43,FR,shipped
489,1175,2025-06-01 05:02:57,2025-06-01 05:02:57,DE,open
489,1175,2025-06-01 05:02:57,2025-06-01 05:02:57,DE,shipped
490,1271,2025-05-25 06:24:47,2025-05-25 06:24:47,DE,open
490,1271,2025-05-25 06:24:47,2025-05-25 16:24:47,DE,shipped
490,1271,2025-05-25 06:24:47,2025-05-30 13:24:47,DE,shipped
491,1041,2025-06-07 15:21:14,2025-06-07 15:21:14,ES,open
491,1041,2025-06-07 15:21:14,2025-06-07 17:21:14,ES,shipped
491,1041,2025-06-07 15:21:14,2025-06-08 22:21:14,ES,shipped
